Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"TestFactoryUtils$Mock1",3,0.00,1.67,11,0.07,1166.62,4,1,13,3,0,129.17,0,17,5.00,0.00,3,0.00,0,0,2,0,1,0,1.00,0.00,java.lang.Object,129.17,0,0,0,203.97,0,57,0.00,5,1,0,2,0
"TestFactoryUtils$Mock2",2,0.00,2.00,9,0.06,956.25,3,1,13,2,0,125.07,0,14,5.00,0.00,3,0.00,0,0,1,0,1,0,1.00,0.00,java.lang.Object,125.07,0,1,0,173.97,0,47,0.00,4,1,0,2,0
"TestFactoryUtils$Mock3",2,0.50,1.00,7,0.03,199.59,4,2,13,2,0,134.73,0,10,0.00,0.00,1,0.00,0,0,1,0,1,0,0.75,0.00,java.lang.Object,134.73,0,0,0,82.53,0,27,0.00,2,1,0,2,0
"TestFastArrayList",5,0.00,1.00,14,0.12,1677.62,5,0,3,5,5,182.18,7,20,7.00,8.00,1,0.60,1,3,3,3,4,1,0.00,0.25,org.apache.commons.collections.TestArrayList,134.20,0,0,0,348.82,0,94,0.15,5,2,2,1,1
"TestFastArrayList1",6,0.00,1.00,16,0.13,1889.51,6,0,3,6,4,183.77,8,26,6.00,10.00,1,0.80,0,4,3,3,5,2,0.00,0.00,org.apache.commons.collections.TestFastArrayList,135.21,0,0,0,397.25,0,108,0.16,6,3,1,1,1
"TestFastHashMap",5,0.00,1.00,14,0.11,1637.96,5,0,3,5,5,170.68,11,20,6.00,5.00,1,0.67,1,4,2,3,5,2,0.00,0.20,org.apache.commons.collections.map.AbstractTestMap,134.28,0,0,0,332.95,0,90,0.11,5,3,2,1,0
"TestFastHashMap1",5,0.00,1.00,14,0.12,1677.62,5,0,3,5,4,182.18,7,20,7.00,8.00,1,0.83,0,5,3,3,6,1,0.00,0.00,org.apache.commons.collections.TestFastHashMap,134.20,0,0,0,348.82,0,94,0.06,5,2,1,1,1
"TestFastTreeMap",8,0.00,1.00,20,0.14,1892.71,8,0,3,8,5,181.01,14,29,6.00,14.00,1,0.71,1,5,3,3,6,3,0.00,0.17,org.apache.commons.collections.TestTreeMap,137.23,0,0,0,428.52,0,120,0.25,8,5,2,1,1
"TestFastTreeMap1",5,0.00,1.00,14,0.12,1677.62,5,0,3,5,4,182.18,7,20,7.00,8.00,1,0.86,0,6,3,3,7,1,0.00,0.00,org.apache.commons.collections.TestFastTreeMap,134.20,0,0,0,348.82,0,94,0.14,5,2,1,1,1
"TestFilterIterator",14,0.03,1.50,71,0.77,28447.96,17,3,8,14,5,133.01,46,81,10.00,22.00,5,0.80,0,4,9,4,5,11,0.31,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,118.30,0,0,0,2295.52,3,508,0.19,21,5,1,1,6
"TestFilterIterator$Predicate",1,0.00,3.00,7,0.06,1441.97,1,0,8,1,0,113.91,0,8,2.00,1.00,3,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,113.91,0,0,0,169.64,0,37,0.00,3,1,0,1,0
"TestFilterIterator$Predicate_0",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,3,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterIterator$Predicate_1",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,3,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterListIterator",24,0.15,1.79,262,3.50,302663.53,37,13,8,25,3,149.55,25,287,23.00,0.00,11,0.50,0,1,23,2,2,23,0.22,0.00,junit.framework.TestCase,99.57,1,0,1,10511.72,2,2163,0.00,43,1,1,1,5
"TestFilterListIterator$Predicate",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_0",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_1",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_2",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_3",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_4",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFixedOrderComparator",10,0.44,2.00,101,1.23,61922.64,11,1,8,11,2,85.34,50,128,22.00,0.00,6,0.50,0,1,9,1,2,28,0.60,0.00,junit.framework.TestCase,103.22,1,0,1,3690.70,2,739,0.00,20,1,1,1,2
"TestFixedSizeList",7,0.00,1.00,18,0.15,2032.66,7,0,5,7,3,185.00,9,26,7.00,7.00,1,0.67,0,2,2,2,3,1,0.00,0.00,org.apache.commons.collections.list.AbstractTestList,136.07,0,0,0,444.78,1,119,0.12,7,5,1,1,0
"TestFixedSizeMap",7,0.00,1.00,18,0.14,1895.63,7,0,4,7,3,185.24,9,26,7.00,7.00,1,0.80,0,4,2,2,5,1,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,136.31,0,0,0,409.54,1,112,0.22,7,5,1,1,0
"TestFixedSizeSortedMap",7,0.00,1.00,18,0.14,1831.05,7,0,5,7,4,185.36,9,26,6.00,7.00,1,0.83,0,5,2,3,6,1,0.00,0.00,org.apache.commons.collections.map.AbstractTestSortedMap,136.43,0,0,0,415.38,1,113,0.24,7,5,1,1,0
"TestFlat3Map",5,0.00,1.00,11,0.07,708.43,5,0,6,5,7,186.85,8,17,6.00,5.00,1,0.67,0,2,2,5,3,2,0.00,0.00,org.apache.commons.collections.map.AbstractTestIterableMap,141.06,0,0,0,217.82,0,65,0.30,5,3,2,1,1
"TestFlat3Map$TestFlatMapIterator",9,0.00,1.00,22,0.16,1424.88,9,0,6,9,4,172.66,2,32,6.00,9.00,1,0.83,0,5,2,4,6,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractTestMapIterator,138.97,0,0,0,470.00,6,135,0.75,9,7,0,1,1
"TestHashBag",5,0.00,1.00,12,0.09,1241.59,5,0,3,5,4,141.93,19,18,6.00,5.00,1,0.80,0,4,2,3,5,12,0.00,0.00,org.apache.commons.collections.bag.AbstractTestBag,137.73,0,0,0,277.19,0,77,0.18,5,3,1,1,0
"TestHashBag",4,0.00,1.00,10,0.08,1181.59,4,0,3,4,4,176.36,8,15,6.00,4.00,1,0.80,0,4,2,3,5,1,0.00,0.00,org.apache.commons.collections.bag.AbstractTestBag,136.47,0,0,0,253.19,0,69,0.09,4,2,1,1,0
"TestHashedMap",5,0.00,1.00,11,0.07,673.34,5,0,4,5,4,169.98,13,17,5.00,5.00,1,0.67,0,2,2,3,3,7,0.00,0.00,org.apache.commons.collections.map.AbstractTestIterableMap,141.23,0,0,0,210.12,0,63,0.00,5,3,1,1,1
"TestIdentityMap",8,0.04,1.12,58,0.74,29436.78,12,4,9,9,4,131.18,24,68,16.00,16.00,2,0.75,0,3,5,3,4,15,0.22,0.00,org.apache.commons.collections.AbstractTestObject,110.57,1,0,1,2210.13,5,479,0.23,9,3,1,1,2
"TestIterator",7,0.00,1.86,30,0.23,5196.65,7,0,3,7,1,130.32,26,45,4.00,7.00,5,0.23,9,3,3,1,4,5,0.00,2.25,org.apache.commons.collections.TestObject,124.39,0,0,0,679.37,2,160,0.00,13,4,0,2,4
"TestIteratorChain",9,0.06,1.78,83,0.87,25704.73,13,4,6,9,3,157.39,9,99,12.00,21.00,4,0.80,0,4,6,2,5,1,0.31,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,107.39,0,0,0,2610.00,3,548,0.32,16,3,1,1,1
"TestIteratorUtils",19,0.00,3.84,383,5.00,513723.15,19,0,7,19,8,74.97,88,490,39.00,19.00,14,0.67,0,2,16,7,3,60,0.00,0.00,org.apache.commons.collections.BulkTest,86.56,0,0,0,14992.56,4,2889,0.00,73,3,1,1,3
"TestLRUMap",9,0.00,1.22,134,2.02,285083.24,9,0,9,9,6,123.33,22,144,16.00,9.00,2,0.75,0,3,5,5,4,16,0.00,0.00,org.apache.commons.collections.map.AbstractTestOrderedMap,91.53,0,0,0,6074.99,8,1191,0.00,11,4,1,1,1
"TestLRUMap",12,0.00,1.08,85,1.19,39084.45,12,0,6,12,4,118.26,44,100,12.00,12.00,2,0.83,0,5,9,3,6,26,0.00,0.00,org.apache.commons.collections.TestSequencedHashMap,111.37,0,0,0,3557.08,1,740,0.11,13,3,1,1,0
"TestLRUMap$LRUCounter",2,0.00,1.00,8,0.05,522.82,4,2,6,3,1,129.28,0,11,3.00,2.00,1,0.67,0,2,2,1,3,0,0.50,0.00,org.apache.commons.collections.LRUMap,129.28,1,0,1,158.52,0,44,0.00,2,0,0,1,0
"TestLazyMap",7,0.33,1.00,30,0.34,7126.85,9,2,6,9,6,169.65,11,38,8.00,13.00,1,0.67,1,4,3,4,5,2,0.21,0.20,org.apache.commons.collections.map.AbstractTestMap,123.51,2,0,2,1019.81,2,232,0.11,7,4,2,1,2
"TestLazySortedMap",9,0.00,1.22,38,0.44,8777.31,9,0,9,9,6,171.40,13,56,10.00,26.00,3,0.83,0,5,4,5,6,6,0.00,0.00,org.apache.commons.collections.map.TestLazyMap,123.85,0,0,0,1323.35,3,293,0.12,11,5,1,1,2
"TestLinkedList",15,0.00,1.53,90,0.71,14681.53,15,0,6,15,1,114.44,63,121,10.00,15.00,3,0.67,0,2,7,1,3,18,0.00,0.00,org.apache.commons.collections.list.AbstractTestList,118.07,0,0,0,2138.33,8,487,0.20,23,8,0,2,4
"TestLinkedMap",12,0.00,2.58,144,1.68,101342.66,12,0,11,12,9,145.23,19,157,33.00,12.00,7,0.75,0,3,8,7,4,13,0.00,0.00,org.apache.commons.collections.map.AbstractTestOrderedMap,99.23,0,0,0,5046.86,9,1011,0.00,31,4,2,1,1
"TestLinkedMap$TestListView",8,0.00,1.00,17,0.11,947.57,8,0,11,8,2,142.23,0,26,5.00,8.00,1,0.50,0,1,1,2,2,0,0.00,0.00,org.apache.commons.collections.AbstractTestList,142.23,0,0,0,333.87,4,100,0.00,8,7,0,1,0
"TestList",41,0.00,2.88,480,5.46,206854.05,41,0,14,41,4,72.87,234,613,31.00,287.00,10,0.36,6,4,32,2,5,83,0.00,1.20,org.apache.commons.collections.TestCollection,101.32,0,0,0,16373.92,15,3215,0.25,118,9,2,2,9
"TestList$AbstractCollection",2,0.00,1.00,5,0.02,278.95,2,0,14,2,0,139.04,0,8,2.00,2.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,139.04,0,0,0,69.74,0,22,0.00,2,2,0,1,0
"TestList$BulkTestSubList",10,0.11,1.00,31,0.30,4894.88,11,1,14,10,1,131.26,0,42,16.00,0.00,1,0.83,0,5,4,1,6,0,0.90,0.00,org.apache.commons.collections.TestList,131.26,0,0,0,913.93,1,237,0.49,10,6,0,1,1
"TestListIteratorWrapper",7,0.33,1.86,56,0.58,33273.63,9,2,7,7,3,155.64,10,68,22.00,18.00,6,0.80,0,4,4,2,5,3,0.21,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,107.93,0,0,0,1743.03,3,363,0.33,13,3,1,1,1
"TestListOrderedMap",9,0.00,3.00,96,0.98,36071.11,9,0,8,9,7,152.93,11,106,34.00,9.00,7,0.75,0,3,6,5,4,2,0.00,0.00,org.apache.commons.collections.map.AbstractTestOrderedMap,103.59,0,0,0,2932.59,5,590,0.00,27,3,2,1,0
"TestListOrderedMap$TestListView",8,0.00,1.00,17,0.11,947.57,8,0,8,8,2,142.23,0,26,5.00,8.00,1,0.50,0,1,1,2,2,0,0.00,0.00,org.apache.commons.collections.AbstractTestList,142.23,0,0,0,333.87,4,100,0.00,8,7,0,1,0
"TestListOrderedSet",8,0.04,1.88,113,1.26,57945.54,12,4,7,9,3,146.44,10,108,22.00,16.00,7,0.83,0,5,5,2,6,3,0.22,0.00,org.apache.commons.collections.set.AbstractTestSet,97.28,1,0,1,3790.94,3,784,0.07,15,3,1,1,2
"TestListUtils",8,0.00,1.25,46,0.79,21809.76,8,0,7,8,9,163.53,11,71,18.00,8.00,3,0.67,0,2,6,8,3,3,0.00,0.00,org.apache.commons.collections.BulkTest,115.32,0,0,0,2370.74,4,491,0.00,10,2,1,1,0
"TestListUtils$Factory",1,0.00,1.00,5,0.02,214.27,2,1,7,1,0,126.34,0,7,3.00,0.00,1,0.00,0,0,0,0,1,0,1.00,0.00,java.lang.Object,126.34,0,0,0,53.19,0,17,0.00,1,1,0,1,0
"TestListUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,7,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestListUtils$TestPredicatedCollection",2,0.00,1.00,6,0.09,1123.87,2,0,4,2,3,131.32,0,8,5.00,2.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,131.32,0,0,0,266.66,1,64,0.00,2,2,0,1,0
"TestListUtils$TestPredicatedCollection$TestList",3,0.00,1.00,7,0.03,300.20,3,0,4,3,0,141.29,0,11,2.00,3.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,141.29,0,0,0,96.40,3,31,0.00,3,3,0,1,0
"TestListUtils$TestTypedCollection",2,0.00,1.00,6,0.09,1123.87,2,0,7,2,3,131.32,0,8,5.00,2.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,131.32,0,0,0,266.66,1,64,0.00,2,2,0,1,0
"TestListUtils$TestTypedCollection$AbstractTestList",3,0.00,1.00,7,0.03,300.20,3,0,7,3,0,141.29,0,11,2.00,3.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,141.29,0,0,0,96.40,3,31,0.00,3,3,0,1,0
"TestLoopingIterator",10,0.00,1.30,92,1.18,37493.93,10,0,7,10,2,108.81,39,109,14.00,10.00,2,0.50,0,1,9,1,2,12,0.00,0.00,junit.framework.TestCase,106.61,0,0,0,3550.33,3,722,0.00,13,1,1,1,0
"TestMap",44,0.02,1.57,348,3.76,144954.16,49,5,7,44,10,64.70,323,447,18.00,196.00,5,0.18,13,3,27,6,4,60,0.18,3.25,org.apache.commons.collections.TestObject,109.44,0,0,0,11283.07,5,2329,0.06,69,17,4,2,19
"TestMap$TestMapEntrySet",10,0.00,1.00,30,0.23,3034.50,10,0,7,10,2,175.28,4,41,15.00,22.00,1,0.83,0,5,4,2,6,4,0.00,0.00,org.apache.commons.collections.TestSet,133.43,0,0,0,681.31,9,190,0.66,10,6,0,0,3
"TestMap$TestMapKeySet",10,0.00,1.00,26,0.18,2135.79,10,0,7,10,2,136.95,0,37,14.00,22.00,1,0.83,0,5,4,2,6,0,0.00,0.00,org.apache.commons.collections.TestSet,136.95,0,0,0,546.72,6,158,0.66,10,6,0,0,3
"TestMap$TestMapValues",13,0.00,1.00,32,0.21,2315.79,13,0,7,13,2,184.11,7,46,14.00,31.00,1,0.80,0,4,4,2,5,7,0.00,0.00,org.apache.commons.collections.TestCollection,138.45,0,0,0,618.72,6,182,0.82,13,9,0,0,3
"TestMapUtils",28,0.00,1.50,390,6.13,215453.03,28,0,14,28,11,145.89,20,440,36.00,28.00,5,0.67,0,2,25,10,3,17,0.00,0.00,org.apache.commons.collections.BulkTest,97.38,0,0,0,18376.62,4,3424,0.00,42,3,1,1,1
"TestMapUtils$AbstractTestMap",3,0.00,1.00,7,0.04,475.35,3,0,14,3,1,139.72,0,11,4.00,3.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,139.72,0,0,0,124.15,0,36,0.00,3,3,0,1,0
"TestMapUtils$ListResourceBundle",1,0.00,2.00,12,0.15,5093.96,1,0,14,1,0,101.09,0,15,7.00,1.00,2,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,101.09,0,0,0,435.97,0,88,0.00,2,1,0,1,0
"TestMapUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,14,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestMapUtils$TestMap",3,0.00,1.00,8,0.05,560.00,3,0,4,3,1,137.00,0,12,2.00,3.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,137.00,0,0,0,136.00,1,38,0.00,3,3,0,1,0
"TestMapUtils$Transformer",1,0.00,2.00,5,0.03,609.18,1,0,14,1,0,122.54,0,8,6.00,1.00,2,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,122.54,0,0,0,91.38,0,24,0.00,2,1,0,1,0
"TestMultiHashMap",24,0.87,1.42,111,1.12,40480.00,25,1,6,25,3,166.95,37,135,16.00,110.00,6,0.80,0,4,20,2,5,31,0.17,0.00,org.apache.commons.collections.map.AbstractTestMap,120.45,1,0,1,3346.96,3,741,0.51,34,4,1,1,4
"TestMultiHashMap$MapPair",1,0.00,1.00,6,0.03,274.72,3,2,6,1,0,122.54,0,8,0.00,0.00,1,0.00,0,0,1,0,1,0,1.00,0.00,java.lang.Object,122.54,0,0,0,104.65,0,30,0.00,1,0,0,2,0
"TestMultiKey",8,0.03,1.00,50,0.78,42620.96,13,5,5,9,2,161.74,8,59,25.00,14.00,1,0.50,0,1,7,1,2,3,0.23,0.00,junit.framework.TestCase,111.74,1,0,1,2327.61,2,515,0.00,8,1,1,1,0
"TestNodeCachingLinkedList",7,0.00,1.43,86,0.95,68493.23,7,0,5,7,4,110.37,24,90,17.00,7.00,3,0.75,0,3,4,3,4,20,0.00,0.00,org.apache.commons.collections.list.TestAbstractLinkedList,98.61,0,0,0,2855.76,4,557,0.07,10,3,1,1,1
"TestNullComparator",2,0.00,1.00,8,0.07,1917.77,2,0,5,2,4,135.12,7,11,12.00,2.00,1,0.57,2,4,1,1,5,1,0.00,0.40,org.apache.commons.collections.comparators.AbstractTestComparator,124.83,0,0,0,221.48,0,58,0.00,2,1,3,2,0
"TestNullComparator$TestNullComparator1",4,0.00,1.00,16,0.14,3211.79,4,0,5,4,2,174.31,3,21,5.00,4.00,1,0.83,0,5,1,2,6,1,0.00,0.00,org.apache.commons.collections.comparators.TestNullComparator,125.44,0,0,0,414.15,1,106,0.24,4,3,0,2,0
"TestNullComparator$TestNullComparator2",4,0.00,1.00,16,0.14,3226.31,4,0,5,4,2,174.30,3,21,5.00,4.00,1,0.83,0,5,1,2,6,1,0.00,0.00,org.apache.commons.collections.comparators.TestNullComparator,125.42,0,0,0,419.00,1,107,0.24,4,3,0,2,0
"TestObject",19,1.00,1.37,85,0.86,17495.88,20,1,11,19,6,101.02,100,120,13.00,19.00,3,0.04,50,2,9,1,3,12,0.00,16.67,org.apache.commons.collections.BulkTest,123.07,0,0,0,2574.06,2,594,0.00,26,10,5,2,10
"TestObjectArrayIterator",13,0.83,1.38,52,0.48,10685.71,14,1,4,13,4,175.17,12,74,10.00,34.00,3,0.67,1,4,5,2,5,3,0.23,0.20,org.apache.commons.collections.iterators.AbstractTestIterator,125.27,0,0,0,1437.73,3,338,0.29,18,8,2,1,2
"TestObjectArrayListIterator",7,0.00,1.86,41,0.48,13833.82,7,0,6,7,3,142.44,19,56,9.00,10.00,4,0.83,0,5,3,2,6,9,0.00,0.00,org.apache.commons.collections.iterators.TestObjectArrayIterator,115.98,0,0,0,1429.59,3,286,0.21,13,4,1,1,2
"TestObjectArrayListIterator2",7,1.00,1.00,16,0.10,1068.53,8,1,3,7,3,190.18,7,24,6.00,12.00,1,0.83,0,5,1,2,6,1,0.14,0.00,org.apache.commons.collections.iterators.AbstractTestListIterator,140.18,0,0,0,314.83,0,92,0.40,7,6,1,1,0
"TestPredicateUtils",69,0.20,1.62,445,5.62,272076.90,72,3,7,71,5,162.09,72,622,26.00,628.00,3,0.50,0,1,68,4,2,54,0.14,0.00,junit.framework.TestCase,112.11,2,0,2,16851.27,4,3873,0.00,112,1,1,1,1
"TestPredicatedBag",10,1.00,1.40,52,0.61,17288.44,11,1,6,11,7,166.46,14,68,10.00,18.00,3,0.80,0,4,5,6,5,6,0.10,0.00,org.apache.commons.collections.bag.AbstractTestBag,118.47,1,0,1,1844.88,3,395,0.08,14,5,1,1,3
"TestPredicatedBag$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,6,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestPredicatedBuffer",10,0.00,1.20,36,0.33,4995.84,10,0,8,10,8,177.54,13,51,8.00,10.00,2,0.75,0,3,4,7,4,5,0.00,0.00,org.apache.commons.collections.TestPredicatedCollection,128.72,0,0,0,986.36,3,241,0.00,12,6,1,1,2
"TestPredicatedCollection",5,0.00,1.40,27,0.29,7841.69,5,0,3,5,4,160.05,2,40,7.00,5.00,2,0.67,0,2,3,2,3,2,0.00,0.00,org.apache.commons.collections.BulkTest,118.19,0,0,0,884.59,2,194,0.00,7,2,2,2,1
"TestPredicatedCollection",12,0.41,1.17,49,0.53,11446.30,14,2,8,14,5,174.38,13,72,10.00,38.00,2,0.80,0,4,4,4,5,3,0.12,0.00,org.apache.commons.collections.collection.AbstractTestCollection,124.48,2,0,2,1587.43,2,365,0.32,14,8,1,1,3
"TestPredicatedCollection$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,3,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestPredicatedCollection$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,8,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestPredicatedList",11,0.45,1.27,56,0.62,14647.40,13,2,6,13,5,168.76,14,83,10.00,29.00,2,0.67,0,2,6,4,3,4,0.09,0.00,org.apache.commons.collections.list.AbstractTestList,119.74,2,0,2,1863.69,2,418,0.05,14,5,1,1,2
"TestPredicatedList$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,6,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestPredicatedMap",8,0.43,1.50,51,0.68,21636.27,10,2,7,10,6,155.53,15,71,10.00,20.00,5,0.67,1,4,4,4,5,5,0.12,0.20,org.apache.commons.collections.map.AbstractTestMap,113.62,2,0,2,2040.81,2,415,0.05,12,4,2,1,2
"TestPredicatedMap$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,7,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestPredicatedSet",10,0.44,1.20,42,0.47,10849.26,12,2,6,12,5,172.39,13,63,9.00,26.00,2,0.83,0,5,5,4,6,3,0.10,0.00,org.apache.commons.collections.set.AbstractTestSet,123.57,2,0,2,1419.56,2,324,0.14,12,5,1,1,2
"TestPredicatedSet$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,6,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestPredicatedSortedBag",9,0.44,1.22,39,0.42,7391.35,11,2,7,10,8,173.35,11,50,10.00,23.00,3,0.83,0,5,4,7,6,3,0.11,0.00,org.apache.commons.collections.bag.AbstractTestSortedBag,124.01,1,0,1,1268.46,3,289,0.10,11,5,1,1,2
"TestPredicatedSortedBag$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,7,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestPredicatedSortedMap",9,0.00,1.22,36,0.41,9265.71,9,0,7,9,5,172.09,13,55,8.00,26.00,3,0.83,0,5,3,3,6,5,0.00,0.00,org.apache.commons.collections.map.TestPredicatedMap,124.54,0,0,0,1236.71,3,270,0.18,11,6,2,1,2
"TestPredicatedSortedSet",10,0.39,1.20,46,0.52,11315.34,12,2,10,12,7,170.78,13,67,9.00,30.00,2,0.86,0,6,6,6,7,3,0.15,0.00,org.apache.commons.collections.set.AbstractTestSortedSet,121.95,2,0,2,1556.25,3,352,0.14,12,4,1,1,1
"TestPredicatedSortedSet$Predicate",1,0.00,1.00,3,0.03,513.48,1,0,10,1,0,131.63,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,131.63,0,0,0,89.86,0,23,0.00,1,1,0,1,0
"TestPriorityBuffer",17,0.00,2.53,188,2.17,107337.87,17,0,13,17,8,132.85,42,224,23.00,17.00,7,0.50,0,1,9,7,2,17,0.00,0.00,org.apache.commons.collections.AbstractTestCollection,101.56,0,0,0,6510.91,7,1235,0.00,43,8,1,1,4
"TestProxyMap",6,0.60,1.00,20,0.17,2145.26,7,1,0,6,2,181.16,6,35,4.00,6.00,1,0.80,0,4,5,2,5,1,0.50,0.00,org.apache.commons.collections.TestMap,131.16,0,0,0,523.51,3,136,0.07,6,1,0,2,0
"TestReferenceMap",8,0.00,1.38,40,0.44,19357.53,8,0,4,8,4,73.84,88,55,13.00,8.00,4,0.80,0,4,3,3,5,8,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,117.96,0,0,0,1307.19,3,267,0.22,11,5,1,1,0
"TestReferenceMap",8,0.00,1.38,40,0.44,19357.53,8,0,4,8,4,73.84,88,55,13.00,8.00,4,0.80,0,4,3,3,5,7,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,117.96,0,0,0,1307.19,3,267,0.22,11,5,1,1,0
"TestReverseComparator",5,0.00,1.00,25,0.26,5274.68,5,0,10,5,4,113.50,22,31,10.00,5.00,1,0.80,0,4,2,3,5,3,0.00,0.00,org.apache.commons.collections.comparators.AbstractTestComparator,120.89,0,0,0,767.79,1,178,0.31,5,3,1,1,0
"TestSequencedHashMap",15,0.57,1.40,94,1.30,47524.39,16,1,7,15,4,156.43,27,116,20.00,22.00,4,0.67,1,4,10,3,5,12,0.47,0.20,org.apache.commons.collections.map.AbstractTestMap,113.38,0,0,0,3890.93,7,792,0.15,21,5,1,1,3
